CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,FAU,CCGT
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000827,1,2,0,9,1,,95,0,68,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,1,U.E. Nacional San Luis,6000867,5,4,0,11,3,,82,0,75,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001207,1,1,0,14,5,,106,0,63,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001217,2,1,0,12,1,,104,0,47,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001227,3,4,0,16,2,,108,0,62,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001237,4,3,0,14,3,,126,0,46,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001247,5,7,0,22,2,,90,0,63,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001257,6,3,0,14,1,,102,0,72,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001267,7,3,0,16,2,,103,0,62,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001277,8,1,0,22,4,,96,0,66,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,2,U.E. Maria Laura Justiniano,6001287,9,2,0,4,1,,41,0,37,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,4,U.E. Rosa Arce,6001357,1,8,0,17,5,,108,0,52,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,4,U.E. Rosa Arce,6001367,2,6,0,19,3,,118,0,51,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,4,U.E. Rosa Arce,6001377,3,8,0,22,4,,94,0,46,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,4,U.E. Rosa Arce,6001387,4,5,0,9,9,,113,0,60,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,4,U.E. Rosa Arce,6001427,8,4,0,23,4,,108,0,50,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,4,U.E. Rosa Arce,6001447,10,1,0,9,4,,49,0,29,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6000957,1,4,0,17,1,,127,0,44,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6000967,2,0,0,21,4,,114,0,43,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6000977,3,2,0,12,2,,101,0,54,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001007,6,2,0,14,6,,122,0,47,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001017,7,5,0,20,4,,108,0,48,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001027,8,6,0,17,2,,104,0,42,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001037,9,5,0,19,6,,102,0,59,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001047,10,4,0,12,3,,116,0,55,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001057,11,6,0,15,2,,111,0,55,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001067,12,7,0,22,3,,111,0,58,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001077,13,10,0,20,4,,120,0,41,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,5,U.E. San Roque,6001087,14,0,0,2,1,,26,0,3,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002097,3,4,0,19,2,,105,0,55,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002107,4,2,0,16,5,,111,0,53,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002117,5,1,0,22,5,,119,0,55,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002127,6,4,0,15,6,,126,0,41,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002137,7,10,0,20,3,,108,0,43,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002147,8,4,0,17,3,,95,0,54,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002157,9,8,0,21,2,,109,0,47,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002167,10,7,0,17,5,,111,0,52,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002177,11,3,0,22,0,,101,0,61,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,6,U.E. Avelina Raña,6002187,12,4,0,12,3,,69,0,22,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,8,U.E. Carmen Echazu,6001467,2,5,0,20,0,,100,0,52,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,8,U.E. Carmen Echazu,6001477,3,3,0,15,4,,113,0,59,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,8,U.E. Carmen Echazu,6001487,4,7,0,19,2,,109,0,50,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,8,U.E. Carmen Echazu,6001497,5,7,0,14,4,,115,0,54,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,8,U.E. Carmen Echazu,6001507,6,5,0,20,3,,94,0,61,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,8,U.E. Carmen Echazu,6001517,7,3,0,10,2,,89,0,37,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,56,U.E. Narciso Campero,6000917,1,3,0,11,1,,108,0,59,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,56,U.E. Narciso Campero,6000927,2,5,0,11,0,,106,0,74,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,56,U.E. Narciso Campero,6000947,4,4,0,9,1,,79,0,57,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002847,1,5,0,34,4,,83,0,41,,5,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002877,4,8,0,36,4,,77,0,28,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002887,5,3,0,34,3,,85,0,33,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002897,6,8,0,31,7,,84,0,32,,2,,,,10,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002917,8,5,0,29,3,,92,0,29,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002927,9,7,0,33,6,,84,0,39,,4,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002937,10,9,0,25,7,,80,0,46,,5,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002957,12,5,0,25,9,,75,0,33,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002967,13,7,0,39,9,,92,0,26,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6002987,15,6,0,34,2,,88,0,39,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6003007,17,12,0,42,4,,81,0,26,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6003017,18,8,0,26,5,,88,0,37,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,67,U.E. Hermann Gmeiner,6003027,19,4,0,18,2,,36,0,11,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002387,7,18,0,32,4,,81,0,43,,2,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002397,8,8,0,20,5,,93,0,40,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002407,9,9,0,26,3,,100,0,36,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002417,10,10,0,27,5,,82,0,40,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002427,11,11,0,15,2,,94,0,57,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002457,14,12,0,29,2,,86,0,31,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002467,15,11,0,23,2,,103,0,33,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002477,16,12,0,15,5,,98,0,41,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,68,U.E. Ignacia Nazaria March,6002487,17,5,0,27,5,,105,0,30,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001297,1,8,0,18,3,,95,0,46,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001317,3,3,0,27,5,,108,0,47,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001337,5,4,0,26,1,,103,0,57,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,69,U.E. Liceo Campero,6001347,6,0,0,4,0,,46,0,22,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005257,1,6,0,18,8,,102,0,52,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005267,2,4,0,21,8,,110,0,48,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005277,3,5,0,23,3,,104,0,49,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005317,7,10,0,15,7,,103,0,51,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005347,10,9,0,21,2,,104,0,49,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005357,11,3,0,12,2,,118,0,59,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005367,12,2,0,15,3,,113,0,55,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,70,U.E. Juana Azurduy De Padilla,6005377,13,2,0,14,3,,121,0,52,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004687,8,10,0,19,2,,115,0,58,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004697,9,7,0,30,4,,100,0,42,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004707,10,3,0,34,2,,117,0,45,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004737,13,14,0,29,3,,112,0,42,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004757,15,9,0,19,7,,112,0,39,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,71,U.E. Esteban Migliaci,6004777,17,0,0,2,0,,14,0,4,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004097,1,2,0,15,3,,133,0,43,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004107,2,6,0,15,6,,109,0,49,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004117,3,3,0,17,3,,112,0,50,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004127,4,6,0,19,2,,120,0,54,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004137,5,6,0,23,2,,87,0,52,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004177,9,8,0,22,4,,113,0,50,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004187,10,4,0,16,3,,105,0,50,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004197,11,6,0,16,4,,106,0,69,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004207,12,6,0,23,2,,99,0,60,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004217,13,6,0,22,1,,113,0,48,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004227,14,6,0,18,7,,107,0,50,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004247,16,7,0,10,1,,113,0,57,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004257,17,0,0,25,3,,92,0,58,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004267,18,5,0,13,4,,121,0,48,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,72,U.E. Juan XXIII,6004277,19,3,0,11,2,,63,0,30,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005507,2,0,0,26,2,,121,0,47,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005557,7,3,0,19,4,,121,0,40,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,74,U.E. Castelfort Castellanos,6005567,8,4,0,24,1,,114,0,48,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001527,1,3,0,21,8,,111,0,58,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001537,2,5,0,16,3,,105,0,57,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001547,3,6,0,31,1,,100,0,62,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001557,4,4,0,14,2,,126,0,40,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001567,5,7,0,14,3,,101,0,57,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001587,7,2,0,20,5,,116,0,48,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001597,8,2,0,20,3,,116,0,49,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001607,9,4,0,37,3,,104,0,47,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001617,10,5,0,21,2,,112,0,37,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001627,11,3,0,22,5,,107,0,36,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001637,12,5,0,17,7,,104,0,60,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001647,13,3,0,25,4,,104,0,48,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001657,14,8,0,16,5,,113,0,40,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001667,15,8,0,21,3,,97,0,59,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001677,16,5,0,11,6,,107,0,56,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001687,17,4,0,20,1,,99,0,71,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001697,18,8,0,22,1,,83,0,57,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001707,19,5,0,14,5,,114,0,41,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001717,20,7,0,24,4,,103,0,57,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001727,21,6,0,17,3,,110,0,57,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001747,23,5,0,30,2,,101,0,51,,5,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001757,24,6,0,20,4,,112,0,46,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001767,25,7,0,22,1,,112,0,55,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001777,26,1,0,18,2,,98,0,39,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005727,7,3,0,26,6,,109,0,46,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005757,10,9,0,11,6,,110,0,46,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005767,11,5,0,31,3,,102,0,37,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005777,12,7,0,26,7,,79,0,60,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005797,14,5,0,18,5,,99,0,52,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005807,15,8,0,27,5,,96,0,41,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005817,16,13,0,19,7,,116,0,37,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005827,17,9,0,26,3,,97,0,51,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005837,18,5,0,20,4,,112,0,46,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007847,1,5,0,16,2,,94,0,42,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007857,2,6,0,19,5,,112,0,38,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007877,4,9,0,20,1,,100,0,39,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007887,5,5,0,17,3,,112,0,43,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007897,6,7,0,18,8,,94,0,35,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007907,7,4,0,20,8,,101,0,46,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007917,8,6,0,16,5,,116,0,41,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007927,9,10,0,15,2,,115,0,40,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007937,10,6,0,13,5,,109,0,41,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007947,11,2,0,2,2,,27,0,6,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,78,(Cárcel) Penal de Morros Blancos,6005867,3,2,0,17,2,,52,0,59,,3,,,,15,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006087,4,4,0,15,2,,51,0,32,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006097,5,7,0,14,2,,87,0,48,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006117,7,5,0,21,4,,89,0,49,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006137,9,3,0,17,4,,78,0,27,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006147,10,5,0,16,2,,83,0,41,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006177,13,2,0,20,2,,80,0,42,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006207,16,4,0,14,2,,98,0,52,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005937,2,4,0,16,1,,83,0,54,,0,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006337,1,3,0,20,5,,106,0,49,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006347,2,1,0,24,1,,124,0,40,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006357,3,8,0,13,4,,126,0,43,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006367,4,8,0,17,2,,94,0,58,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006377,5,1,0,15,1,,141,0,34,,2,,,,2,,
