CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002747,2,240,195,5,7,207,195,207
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002847,12,240,199,8,11,218,199,218
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002857,13,240,204,1,7,212,204,212
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002877,15,240,203,4,7,214,203,214
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001387,1,240,148,6,67,221,148,221
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001397,2,240,200,1,10,211,200,211
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001407,3,240,203,2,13,218,203,218
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001417,4,240,202,1,15,218,202,218
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001427,5,240,189,6,17,212,189,212
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001437,6,240,209,6,4,219,209,219
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001447,7,240,194,3,12,209,194,209
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001457,8,240,203,5,13,221,203,221
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001467,9,240,203,6,13,222,203,222
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001477,10,240,198,6,6,210,198,210
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001487,11,240,205,2,13,220,205,220
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001497,12,240,199,3,14,216,199,216
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001537,16,240,207,5,11,223,207,223
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001547,17,240,199,8,10,217,199,217
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003157,12,240,198,7,12,217,198,217
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001147,2,240,175,6,21,202,175,202
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001157,3,240,194,3,9,206,194,206
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001167,4,240,199,2,8,209,199,209
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001177,5,240,197,4,14,215,197,215
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001187,6,240,190,5,21,216,190,216
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001197,7,240,204,1,10,215,204,215
1,Cercado,1,Cochabamba,821,Cochabamba,107,Unidad Educativa Club De Leones,3001207,8,240,202,3,5,210,202,210
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000427,1,240,187,4,23,214,187,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000437,2,240,201,1,12,214,201,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000447,3,240,200,3,15,218,200,218
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000457,4,240,199,6,9,214,199,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000467,5,240,196,3,15,214,196,214
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000477,6,240,198,3,8,209,198,209
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000487,7,240,195,2,13,210,195,210
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000497,8,240,193,1,13,207,193,207
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000507,9,240,198,2,13,213,198,213
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000517,10,240,197,3,12,212,197,212
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000527,11,240,196,2,17,215,196,215
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000537,12,240,203,2,15,220,203,220
1,Cercado,1,Cochabamba,821,Cochabamba,108,Escuela Mixta Fiscal Temporal A,3000547,13,23,18,0,1,19,18,19
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002117,1,240,201,6,8,215,201,215
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002127,2,240,201,3,7,211,201,211
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002147,4,240,203,1,9,213,203,213
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002157,5,240,201,1,18,220,201,220
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002167,6,240,187,4,13,204,187,204
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002187,8,240,209,2,8,219,209,219
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002207,10,240,207,1,6,214,207,214
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002217,11,240,203,3,6,212,203,212
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002237,13,240,194,4,12,210,194,210
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002247,14,240,203,2,11,216,203,216
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002257,15,240,204,3,15,222,204,222
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002277,17,240,198,7,8,213,198,213
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002287,18,240,192,2,14,208,192,208
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002307,20,240,197,1,15,213,197,213
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002317,21,240,193,3,12,208,193,208
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002327,22,240,188,1,22,211,188,211
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002337,23,240,208,1,7,216,208,216
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002347,24,165,140,2,5,147,140,147
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000117,2,240,200,4,7,211,200,211
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000127,3,240,203,2,9,214,203,214
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000137,4,240,204,1,9,214,204,214
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000147,5,240,195,9,17,221,195,221
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000157,6,240,199,3,13,215,199,215
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000167,7,240,199,2,10,211,199,211
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000187,9,240,201,4,11,216,201,216
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000217,12,240,199,4,10,213,199,213
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017497,2,240,187,1,9,197,187,197
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017517,4,240,193,3,5,201,193,201
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017527,5,240,186,8,5,199,186,199
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020677,1,240,195,5,5,205,195,205
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020687,2,240,199,1,4,204,199,204
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020697,3,240,197,0,6,203,197,203
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020707,4,240,202,2,5,209,202,209
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020717,5,240,203,0,3,206,203,206
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020727,6,240,207,3,9,219,207,219
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020737,7,240,198,0,10,208,198,208
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020747,8,240,183,1,12,196,183,196
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020847,18,240,204,0,5,209,204,209
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020927,26,240,208,1,7,216,208,216
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020947,28,240,205,2,7,214,205,214
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021067,1,240,190,2,9,201,190,201
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021077,2,240,197,4,5,206,197,206
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021087,3,240,194,0,6,200,194,200
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021097,4,240,192,3,8,203,192,203
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021107,5,240,191,3,6,200,191,200
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021117,6,240,198,3,11,212,198,212
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021127,7,240,192,2,4,198,192,198
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021137,8,229,190,2,5,197,190,197
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019697,1,240,191,1,16,208,191,208
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019947,2,240,197,1,12,210,197,210
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019967,4,240,194,3,9,206,194,206
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019987,6,240,206,0,7,213,206,213
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021337,1,240,192,5,8,205,192,205
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021347,2,240,197,4,14,215,197,215
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021357,3,240,209,2,10,221,209,221
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021367,4,240,204,1,9,214,204,214
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021377,5,240,205,1,10,216,205,216
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003517,11,240,198,2,14,214,198,214
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003527,12,240,208,2,6,216,208,216
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003537,13,240,206,2,6,214,206,214
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003557,15,231,194,1,6,201,194,201
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005637,1,240,194,1,14,209,194,209
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005647,2,240,201,2,14,217,201,217
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005657,3,240,205,5,11,221,205,221
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005667,4,240,192,3,15,210,192,210
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005677,5,240,198,2,13,213,198,213
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005687,6,240,215,4,6,225,215,225
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005697,7,240,197,6,11,214,197,214
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005707,8,240,205,1,12,218,205,218
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005717,9,240,196,2,20,218,196,218
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005727,10,240,206,2,7,215,206,215
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005737,11,240,201,1,21,223,201,223
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005747,12,240,204,3,9,216,204,216
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005757,13,240,209,1,9,219,209,219
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005767,14,240,210,1,8,219,210,219
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005777,15,169,137,4,14,155,137,155
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005897,1,240,211,3,6,220,211,220
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005907,2,240,212,1,6,219,212,219
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005917,3,240,201,4,7,212,201,212
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005927,4,240,207,3,10,220,207,220
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005937,5,240,204,6,5,215,204,215
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005947,6,240,209,2,5,216,209,216
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005957,7,240,185,4,26,215,185,215
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005967,8,240,194,2,14,210,194,210
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005977,9,240,204,1,5,210,204,210
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005987,10,231,198,1,8,207,198,207
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005817,4,240,191,5,17,213,191,213
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005827,5,240,198,5,5,208,198,208
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005847,7,240,198,2,10,210,198,210
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005857,8,240,213,3,9,225,213,225
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005867,9,240,210,0,5,215,210,215
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005877,10,240,211,2,9,222,211,222
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005887,11,69,63,1,1,65,63,65
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3003977,1,240,209,2,11,222,209,222
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3003987,2,240,201,2,9,212,201,212
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3003997,3,240,214,2,10,226,214,226
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004007,4,240,209,1,12,222,209,222
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004017,5,240,210,1,5,216,210,216
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004027,6,240,214,1,4,219,214,219
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004037,7,240,205,4,11,220,205,220
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004047,8,240,205,0,6,211,205,211
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004057,9,240,198,2,12,212,198,212
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004067,10,240,217,0,6,223,217,223
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004077,11,240,207,3,10,220,207,220
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004087,12,240,211,1,8,220,211,220
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004097,13,240,202,4,10,216,202,216
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004107,14,240,209,3,8,220,209,220
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004117,15,240,212,0,4,216,212,216
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004127,16,240,202,6,11,219,202,219
1,Cercado,1,Cochabamba,821,Cochabamba,132,Escuela Antofagasta,3004137,17,196,169,4,7,180,169,180
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005227,1,240,215,2,7,224,215,224
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005257,4,240,208,1,11,220,208,220
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005277,6,240,210,3,4,217,210,217
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005287,7,240,205,6,13,224,205,224
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005297,8,240,205,0,12,217,205,217
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005307,9,240,217,3,7,227,217,227
1,Cercado,1,Cochabamba,821,Cochabamba,134,Unidad Educativa Esteban Arze,3005317,10,162,138,2,10,150,138,150
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021607,1,240,202,5,11,218,202,218
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021617,2,240,212,2,6,220,212,220
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021627,3,240,200,1,12,213,200,213
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021647,5,240,215,1,4,220,215,220
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021657,6,240,205,3,11,219,205,219
1,Cercado,1,Cochabamba,821,Cochabamba,136,Colegio Cristo Rey,3021667,7,240,205,4,11,220,205,220
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021427,1,240,182,2,23,207,182,207
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021437,2,240,212,1,9,222,212,222
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021447,3,240,198,2,7,207,198,207
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021457,4,240,181,30,7,218,181,218
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021467,5,240,200,2,5,207,200,207
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021477,6,240,200,2,12,214,200,214
1,Cercado,1,Cochabamba,821,Cochabamba,137,Colegio Paulo VI,3021497,8,240,212,3,3,218,212,218
1,Cercado,1,Cochabamba,821,Cochabamba,139,U. E. 1ro. de Mayo,3014997,11,240,172,5,26,203,172,203
1,Cercado,1,Cochabamba,821,Cochabamba,139,U. E. 1ro. de Mayo,3015017,13,240,191,6,23,220,191,220
1,Cercado,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,3017697,1,240,211,6,3,220,211,220
