CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002741,2,240,191,7,9,207,191,207
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002841,12,240,196,9,12,217,196,217
1,Cercado,1,Cochabamba,821,Cochabamba,101,Escuela IV Centenario,3002871,15,240,196,12,6,214,196,214
1,Cercado,1,Cochabamba,821,Cochabamba,102,Escuela Central Taquiña C,3001791,24,240,184,11,9,204,184,204
1,Cercado,1,Cochabamba,821,Cochabamba,102,Escuela Central Taquiña C,3001811,26,240,195,3,12,210,195,210
1,Cercado,1,Cochabamba,821,Cochabamba,102,Escuela Central Taquiña C,3001821,27,240,195,9,15,219,195,219
1,Cercado,1,Cochabamba,821,Cochabamba,102,Escuela Central Taquiña C,3001831,28,240,197,3,15,215,197,215
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001381,1,240,153,13,55,221,153,221
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001391,2,240,196,6,9,211,196,211
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001401,3,240,197,7,14,218,197,218
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001411,4,240,192,7,19,218,192,218
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001421,5,240,187,6,19,212,187,212
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001431,6,240,208,5,6,219,208,219
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001441,7,240,188,9,11,208,188,208
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001451,8,240,204,7,10,221,204,221
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001461,9,240,196,9,17,222,196,222
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001471,10,240,188,12,10,210,188,210
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001481,11,240,205,5,10,220,205,220
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001491,12,240,199,6,11,216,199,216
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001511,14,240,185,11,14,210,185,210
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001521,15,240,208,7,6,221,208,221
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001531,16,240,205,9,9,223,205,223
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001541,17,240,199,11,7,217,199,217
1,Cercado,1,Cochabamba,821,Cochabamba,103,Colegio Marista Nuestra Señora Del Pilar,3001551,18,75,57,4,0,61,57,61
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003111,8,240,198,6,10,214,198,214
1,Cercado,1,Cochabamba,821,Cochabamba,104,U. E. Raymundo Herman,3003151,12,240,189,12,16,217,189,217
